strategy,anchor,entry_offset,exit_offset,event_id,country,event_type,change_type,security_name,ticker,side,announce_date,effective_date,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available
buy_hold_announce_to_effective,announce_to_effective,,,463,USA,deletion,DEMOTION,AUTONATION,AN,-1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,46.599998474121094,45.65999984741211,-0.020171645010482186,0.020171645010482186,0.018171645010482185,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,471,USA,deletion,DEMOTION,BRIXMOR PROPERTY GROUP,BRX,-1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,9.871870994567873,10.82633113861084,0.09668482748287244,-0.09668482748287244,-0.09868482748287244,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,493,USA,deletion,DEMOTION,ENVISION HEALTHCARE CORP,EVHC,-1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,41.7400016784668,42.880001068115234,0.02731191528045751,-0.02731191528045751,-0.029311915280457512,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,525,USA,deletion,DEL,RANGE RESOURCES CORP,RRC,-1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,13.979442596435549,15.00232982635498,0.0731708165660514,-0.0731708165660514,-0.0751708165660514,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,532,USA,deletion,DEL,SPECTRUM BRANDS,SPB,-1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,60.62740707397461,64.6556396484375,0.06644243534195415,-0.06644243534195415,-0.06844243534195416,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,534,USA,deletion,DEL,TESARO,TSRO,-1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,49.130001068115234,45.77000045776367,-0.06838999668844215,0.06838999668844215,0.06638999668844214,10.0,17,2.0,SPY,60,0.5771861801330583,-0.007473069458641901,0.0640766442737396,0.060922271913473484,3.154372360266117,0.0031543723602661168,True
buy_hold_announce_to_effective,announce_to_effective,,,485,USA,inclusion,PROMOTION,COPART,CPRT,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,13.90250015258789,13.707500457763672,-0.014026232165724517,-0.014026232165724517,-0.01602623216572452,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,504,USA,inclusion,PROMOTION,GODADDY A,GDDY,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,68.68000030517578,71.58999633789062,0.04237035555888813,0.04237035555888813,0.04037035555888813,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,513,USA,inclusion,PROMOTION,KEYSIGHT TECHNOLOGIES,KEYS,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,53.40999984741211,58.7400016784668,0.09979408062688733,0.09979408062688733,0.09779408062688733,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,519,USA,inclusion,PROMOTION,NEKTAR THERAPEUTICS,NKTR,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,1213.949951171875,1204.050048828125,-0.008155115731248386,-0.008155115731248386,-0.010155115731248386,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,521,USA,inclusion,PROMOTION,ON SEMICONDUCTOR CORP,ON,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,23.690000534057617,25.1299991607666,0.060785082070335505,0.060785082070335505,0.058785082070335504,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,535,USA,inclusion,ADD,WESTLAKE CHEMICAL CORP,WLK,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,104.20986938476562,102.65666961669922,-0.014904536175279648,-0.014904536175279648,-0.01690453617527965,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,537,USA,inclusion,PROMOTION,XPO LOGISTICS,XPO,1.0,2018-05-14,2018-05-31,2018-05-14,2018-05-31,2018-05-14,2018-05-31,37.376434326171875,36.401126861572266,-0.026094181592829835,-0.026094181592829835,-0.028094181592829837,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,540,Indonesia,deletion,DEMOTION,AKR CORPORINDO,AKRA.JK,-1.0,2018-08-13,2018-08-31,2018-08-13,2018-08-31,2018-08-13,2018-08-31,526.4622802734375,464.6769409179687,-0.11735947981568273,0.11735947981568273,0.11535947981568273,10.0,18,2.0,^JKSE,60,0.9370851118003636,0.0268226013159798,0.14249454016864424,0.1386203699450435,3.874170223600727,0.003874170223600727,True
buy_hold_announce_to_effective,announce_to_effective,,,543,Korea,inclusion,ADD,LG UPLUS,032640.KS,1.0,2018-08-13,2018-08-31,2018-08-13,2018-08-31,2018-08-13,2018-08-31,11101.2001953125,11065.9609375,-0.0031743646806207115,-0.0031743646806207115,-0.005174364680620712,10.0,18,2.0,^KS11,60,0.1853375994060714,0.033102774469955465,-0.009309553434562846,-0.011680228633374989,2.3706751988121426,0.0023706751988121426,True
buy_hold_announce_to_effective,announce_to_effective,,,549,India,deletion,DEL,BHARAT HEAVY ELECTRICALS,BHEL.BO,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,65.36262512207031,65.45777893066406,0.0014557831546093691,-0.0014557831546093691,-0.003455783154609369,10.0,17,2.0,^NSEI,60,1.1726187835860764,0.027805339003071028,0.031149279644370267,0.026804042077198116,4.345237567172153,0.004345237567172153,True
buy_hold_announce_to_effective,announce_to_effective,,,554,India,inclusion,ADD,DIVI'S LABORATORIES,DIVISLAB.NS,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,1458.274658203125,1371.3365478515625,-0.05961710289794586,-0.05961710289794586,-0.061617102897945863,10.0,17,2.0,^NSEI,60,1.4757737238228184,0.027805339003071028,-0.10065149158066385,-0.10560303902830949,4.951547447645637,0.004951547447645637,True
buy_hold_announce_to_effective,announce_to_effective,,,601,Indonesia,deletion,DEMOTION,MATAHARI DEPARTMENT,LPPF.JK,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2417.40966796875,2397.22265625,-0.008350678822142799,0.008350678822142799,0.0063506788221427985,10.0,17,2.0,^JKSE,60,1.8002118429752278,0.037860886996562426,0.07650829597890128,0.07090787229295083,5.600423685950456,0.0056004236859504555,True
buy_hold_announce_to_effective,announce_to_effective,,,608,Indonesia,deletion,DEMOTION,WASKITA KARYA PERSERO,WSKT.JK,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,1443.5634765625,1486.4415283203125,0.02970292089954807,-0.02970292089954807,-0.03170292089954807,10.0,17,2.0,^JKSE,60,1.3773920570301554,0.037860886996562426,0.022446364121633318,0.017691580007573007,4.75478411406031,0.00475478411406031,True
buy_hold_announce_to_effective,announce_to_effective,,,598,Indonesia,inclusion,ADD,BUKIT ASAM,PTBA.JK,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,1562.9710693359375,1351.213623046875,-0.13548391934025517,-0.13548391934025517,-0.13748391934025517,10.0,17,2.0,^JKSE,60,0.5080338180182363,0.037860886996562426,-0.15471853031467578,-0.15773459795071226,3.016067636036473,0.003016067636036473,True
buy_hold_announce_to_effective,announce_to_effective,,,604,Indonesia,inclusion,ADD,PABRIK K TJIWI KIMIA,TKIM.JK,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,10793.4326171875,10962.837890625,0.01569521758701109,0.01569521758701109,0.01369521758701109,10.0,17,2.0,^JKSE,60,2.3486297840176884,0.037860886996562426,-0.07322598926244343,-0.07992324883047881,6.697259568035377,0.006697259568035376,True
buy_hold_announce_to_effective,announce_to_effective,,,621,Korea,deletion,DEMOTION,DONGSUH COMPANIES,026960.KS,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,13573.802734375,13573.802734375,0.0,-0.0,-0.002,10.0,17,2.0,^KS11,60,0.5650416780693744,0.01237435108356455,0.006992024101276895,0.003861940745138147,3.1300833561387487,0.0031300833561387484,True
buy_hold_announce_to_effective,announce_to_effective,,,622,Korea,deletion,DEMOTION,DOOSAN HEAVY INDUSTRIES,131970.KQ,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,11294.525390625,10811.853515625,-0.0427350294329889,0.0427350294329889,0.0407350294329889,10.0,17,2.0,^KS11,60,2.0199469418753546,0.01237435108356455,0.0677305620619271,0.06169066817817639,6.039893883750709,0.006039893883750709,True
buy_hold_announce_to_effective,announce_to_effective,,,632,Korea,deletion,DEMOTION,HANSSEM CO,009240.KS,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,35649.828125,40643.5859375,0.14007803333553936,-0.14007803333553936,-0.14207803333553937,10.0,17,2.0,^KS11,60,0.6523625925536732,0.01237435108356455,-0.13200546958149584,-0.1353101947666032,3.3047251851073467,0.0033047251851073467,True
buy_hold_announce_to_effective,announce_to_effective,,,644,Korea,deletion,DEMOTION,KEPCO PLANT SVCS & ENGR,051600.KS,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,19373.279296875,21576.380859375,0.11371856714290862,-0.11371856714290862,-0.11571856714290862,10.0,17,2.0,^KS11,60,0.7713736526982715,0.01237435108356455,-0.10417331874780862,-0.10771606605320516,3.542747305396543,0.003542747305396543,True
buy_hold_announce_to_effective,announce_to_effective,,,619,Korea,inclusion,ADD,DAEWOO SHIPBUILDING,003090.KS,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,15575.0263671875,15958.4130859375,0.024615477990951984,0.024615477990951984,0.022615477990951982,10.0,17,2.0,^KS11,60,1.504353372252485,0.01237435108356455,0.006000081208955461,0.0009913744644504917,5.00870674450497,0.00500870674450497,True
buy_hold_announce_to_effective,announce_to_effective,,,655,Korea,inclusion,PROMOTION,POSCO CHEMTECH CO,058430.KS,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,1496.1407470703125,1512.01513671875,0.010610224793036416,0.010610224793036416,0.008610224793036416,10.0,17,2.0,^KS11,60,0.8960272411041336,0.01237435108356455,-0.00047753086882387427,-0.004269585351032142,3.7920544822082674,0.0037920544822082677,True
buy_hold_announce_to_effective,announce_to_effective,,,675,USA,deletion,DEMOTION,AGCO CORP,AGCO,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,47.34712600708008,49.2965087890625,0.04117214594378793,-0.04117214594378793,-0.04317214594378793,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,692,USA,deletion,DEMOTION,AVNET,AVT,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,36.25978088378906,36.64446258544922,0.010609046505080766,-0.010609046505080766,-0.012609046505080766,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,694,USA,deletion,DEL,AXIS CAPITAL HOLDINGS,AXS,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,44.99694061279297,45.16830825805664,0.003808428816046039,-0.003808428816046039,-0.005808428816046039,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,763,USA,deletion,DEL,NEWFIELD EXPLORATION CO,NFX,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,20.40999984741211,16.950000762939453,-0.16952469918373703,0.16952469918373703,0.16752469918373702,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,779,USA,deletion,DEL,TOLL BROTHERS,TOL,-1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,29.75383758544922,30.34284210205078,0.019795917582396516,-0.019795917582396516,-0.021795917582396518,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,693,USA,inclusion,ADD,AXA EQUITABLE HOLDINGS,EQH,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,17.288515090942383,16.411304473876953,-0.05073950032440955,-0.05073950032440955,-0.05273950032440955,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,705,USA,inclusion,PROMOTION,BURLINGTON STORES,BURL,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,175.63999938964844,165.75999450683594,-0.05625145136156717,-0.05625145136156717,-0.058251451361567175,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,721,USA,inclusion,PROMOTION,DEXCOM,DXCM,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,35.682498931884766,32.397499084472656,-0.09206193360176174,-0.09206193360176174,-0.09406193360176174,10.0,17,2.0,SPY,60,1.3331578657895002,0.013195512637795836,-0.10965363506796401,-0.114319950799543,4.666315731579001,0.004666315731579001,True
buy_hold_announce_to_effective,announce_to_effective,,,752,USA,inclusion,ADD,KKR & CO,KKR,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,21.104406356811523,21.15054702758789,0.0021863050775401405,0.0021863050775401405,0.00018630507754014043,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,753,USA,inclusion,PROMOTION,LAMB WESTON HOLDINGS,LW,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,74.26204681396484,68.33709716796875,-0.07978435688473262,-0.07978435688473262,-0.08178435688473262,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,767,USA,inclusion,ADD,NRG ENERGY,NRG,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,32.753631591796875,31.9472713470459,-0.024618956908367018,-0.024618956908367018,-0.02661895690836702,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,780,USA,inclusion,ADD,WAYFAIR A,W,1.0,2018-11-13,2018-11-30,2018-11-13,2018-11-30,2018-11-13,2018-11-30,92.70999908447266,106.1999969482422,0.14550747488928506,0.14550747488928506,0.14350747488928506,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,784,USA,deletion,DEMOTION,ANTERO RESOURCES,AR,-1.0,2019-02-11,2019-02-28,2019-02-11,2019-02-28,2019-02-11,2019-02-28,9.039999961853027,8.65999984741211,-0.04203541106686304,0.04203541106686304,0.040035411066863036,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,783,USA,inclusion,ADD,ALTICE USA A,OPTU,1.0,2019-02-11,2019-02-28,2019-02-11,2019-02-28,2019-02-11,2019-02-28,20.6299991607666,21.809999465942383,0.05719827208814743,0.05719827208814743,0.055198272088147426,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,785,USA,inclusion,ADD,KKR & CO,KKR,1.0,2019-02-11,2019-02-28,2019-02-11,2019-02-28,2019-02-11,2019-02-28,21.74732208251953,20.62470245361328,-0.051621051302155996,-0.051621051302155996,-0.053621051302156,10.0,17,2.0,SPY,60,1.3188686775306357,0.029782948600593384,-0.0909008493359835,-0.09553858669104477,4.6377373550612715,0.0046377373550612715,True
buy_hold_announce_to_effective,announce_to_effective,,,798,India,inclusion,ADD,ICICI LOMBARD GENL INS,ICICIGI.NS,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,1027.337646484375,1101.3897705078125,0.07208158318431068,0.07208158318431068,0.07008158318431068,10.0,15,2.0,^NSEI,60,0.7063012252607846,0.07001576855569014,0.02262936006585122,0.019216757615329653,3.412602450521569,0.003412602450521569,True
buy_hold_announce_to_effective,announce_to_effective,,,817,Indonesia,deletion,DEMOTION,TOWER BERSAMA INFRA,TBIG.JK,-1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,590.33837890625,550.8728637695312,-0.06685236221612179,0.06685236221612179,0.06485236221612178,10.0,15,2.0,^JKSE,60,1.5663936029113974,-0.01666622762656278,0.04074648987720865,0.035613702671385854,5.132787205822795,0.005132787205822794,True
buy_hold_announce_to_effective,announce_to_effective,,,813,Indonesia,inclusion,ADD,BARITO PACIFIC,BRPT.JK,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,785.5343017578125,752.0653686523438,-0.04260658386346006,-0.04260658386346006,-0.04460658386346006,10.0,15,2.0,^JKSE,60,0.6048861728834102,-0.01666622762656278,-0.03252541321802474,-0.03573518556379156,3.2097723457668206,0.003209772345766821,True
buy_hold_announce_to_effective,announce_to_effective,,,830,Korea,deletion,DEL,KT CORP,058850.KS,-1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,1745.306884765625,1733.74853515625,-0.006622531378444152,0.006622531378444152,0.004622531378444152,10.0,15,2.0,^KS11,60,0.6858579491471035,-0.014516491743119309,-0.0033337198773025194,-0.006705435775596727,3.371715898294207,0.0033717158982942068,True
buy_hold_announce_to_effective,announce_to_effective,,,917,USA,deletion,DEMOTION,GOODYEAR TIRE & RUBBER,GT,-1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,16.04794692993164,13.842442512512209,-0.13743218537854596,0.13743218537854596,0.13543218537854596,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,944,USA,deletion,DEMOTION,MATTEL,MAT,-1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,11.100000381469728,10.84000015258789,-0.023423443238423713,0.023423443238423713,0.02142344323842371,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,979,USA,deletion,DEL,UNITED THERAPEUTICS CORP,UTHR,-1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,90.73999786376952,86.62000274658203,-0.04540439953914199,0.04540439953914199,0.04340439953914199,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,895,USA,inclusion,ADD,DOCUSIGN,DOCU,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,50.41999816894531,54.470001220703125,0.08032533119472207,0.08032533119472207,0.07832533119472207,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,898,USA,inclusion,ADD,DROPBOX A,DBX,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,21.68000030517578,22.649999618530273,0.04474166511533295,0.04474166511533295,0.04274166511533295,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,904,USA,inclusion,PROMOTION,EPAM SYSTEMS,EPAM,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,163.97000122070312,166.9499969482422,0.018174030038140998,0.018174030038140998,0.016174030038140996,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,905,USA,inclusion,PROMOTION,EQUITY LIFESTYLE PPTYS,ELS,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,49.61187744140625,50.569435119628906,0.019300976451729124,0.019300976451729124,0.017300976451729122,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,906,USA,inclusion,PROMOTION,ERIE INDEMNITY CO A,ERIE,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,170.4418182373047,177.11106872558594,0.03912919116478619,0.03912919116478619,0.03712919116478619,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,910,USA,inclusion,PROMOTION,EXACT SCIENCES CORP,EXAS,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,89.51000213623047,98.0,0.09484971133000442,0.09484971133000442,0.09284971133000441,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,911,USA,inclusion,PROMOTION,FACTSET RESEARCH SYSTEMS,FDS,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,255.1200714111328,259.0654602050781,0.015464831019066372,0.015464831019066372,0.013464831019066372,10.0,15,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,930,USA,inclusion,PROMOTION,IONIS PHARMACEUTICALS,IONS,1.0,2019-05-13,2019-05-28,2019-05-13,2019-05-28,2019-05-13,2019-05-28,66.55000305175781,65.04000091552734,-0.02268973804638441,-0.02268973804638441,-0.024689738046384413,10.0,15,2.0,SPY,60,,,,,,,False
