Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,page
2024-11-01,2024-11-06,2024-11-25,USA,SECUREWORKS A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,SERVE ROBOTICS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,SEZZLE (US),Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,SEZZLE (US),Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,SMARTRENT A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,SMARTRENT A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,STONERIDGE,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,STONERIDGE,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,SUMMIT MIDSTREAM CORP,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,SUN COUNTRY AIRLINES,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,SUN COUNTRY AIRLINES,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,TALEN ENERGY,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,TAMBORAN RESOURCES (US),Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,TITAN MACHINERY,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,TITAN MACHINERY,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,TORRID HOLDINGS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,TOURMALINE BIO,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,TOURMALINE BIO,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,TREACE MEDICAL CONCEPTS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,TREACE MEDICAL CONCEPTS,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,TRISALUS LIFE SCIENCES,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,TWFG A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,UR-ENERGY (US),Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,VIRACTA THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,VISHAY PRECISION GROUP,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,VISHAY PRECISION GROUP,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,WAYSTAR HOLDING CORP,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,WILLIS LEASE FINANCE,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,WILLIS LEASE FINANCE,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,WNS HOLDINGS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,XPONENTIAL FITNESS A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,XPONENTIAL FITNESS A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,4D MOLECULAR,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,4D MOLECULAR,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ACLARIS THERAPEUTICS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ADTRAN HOLDINGS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ADTRAN HOLDINGS,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,AES CORP,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,AES CORP,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,AIRSHIP AI HOLDINGS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ALECTOR,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ALECTOR,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ALLOGENE THERAPEUTICS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ALLOGENE THERAPEUTICS,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ALUMIS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ANAVEX LIFE SCIENCES,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ANAVEX LIFE SCIENCES,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ANGI A,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ANYWHERE REAL ESTATE,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ANYWHERE REAL ESTATE,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,APA CORPORATION,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,APA CORPORATION,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,APPLIED THERAPEUTICS,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ARIS WATER SOLUTIONS A,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ARIS WATER SOLUTIONS A,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ARTIVA BIOTHERAPEUTICS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ASTERA LABS,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,ATLANTICUS HOLDINGS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ATLANTICUS HOLDINGS,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,AXOGEN,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,AXOGEN,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,BENITEC BIOPHARMA (US),Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,BEYOND,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,BEYOND,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,BEYOND MEAT,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,BEYOND MEAT,Deletion,small_cap,none,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,BICARA THERAPEUTICS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,BIGBEAR.AI HOLDINGS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,BIGBEAR.AI HOLDINGS,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,BIOAGE LABS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,BKV CORP,Addition,none,small_cap,MSCI_Feb25_SCPublicList.pdf,6
2025-02-01,2025-02-11,2025-02-28,USA,BUTTERFLY NETWORK A,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,CANOO,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,CASSAVA SCIENCES,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,CELANESE CORP,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,CHARLES RIVER LABS INTL,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,CHATHAM LODGING TRUST,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,COMMUNITY HEALTH SYSTEMS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,CORMEDIX,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,CRTV MIA & CMNTY TRUST,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,CUTERA,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,D-WAVE QUANTUM,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,DAVE A,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,DIAMOND HILL INV GRP,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,DIANTHUS THERAPEUTICS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,DINE BRANDS GLOBAL,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,ENPHASE ENERGY,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,ESQUIRE FINANCIAL HLDGS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,EYENOVIA,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,FALCON'S BEYOND GLOBAL,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,FB BANCORP,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,FRANKLIN COVEY CO,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,FRONTVIEW REIT,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,GENERATION INCOME PPTYS,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,GENIE ENERGY B,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,GLADSTONE LAND CORP,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,GRAY MEDIA,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,GROUPON,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,HAIN CELESTIAL GROUP,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,HALL OF FAME RESORT,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,HAVERTY FURNITURE,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,HENRY SCHEIN,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,HF SINCLAIR,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,HUNTINGTON INGALLS IND,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,HYZON MOTORS A,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,INHIBIKASE THERAPEUTICS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,INNODATA,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,INNOVAGE HOLDING CORP,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,INTERACTIVE BKRS GRP A,Addition,none,standard,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,INTUITIVE MACHINES,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,KEROS THERAPEUTICS,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,KNIGHT-SWIFT TRANSPORT,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,KORRO BIO,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,LAMB WESTON HOLDINGS,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,LESLIES,Addition,none,micro_cap,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,MARKETAXESS HLDGS,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,MATCH GROUP (NEW),Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,MATINAS BIOPHARMA,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,MEGA MATRIX A,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,MOSAIC CO (THE),Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,NANO NUCLEAR ENERGY,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,NATERA,Addition,none,standard,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,NATURAL GROCERS BY VIT,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,PERPETUA RESOURCES (US),Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,POWERFLEET,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,QORVO,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,QUANTUM COMPUTING,Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,REALREAL (THE),Deletion,micro_cap,none,MSCI_Feb25_MicroPublicList.pdf,3
2025-02-01,2025-02-11,2025-02-28,USA,REDDIT A,Addition,none,standard,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,TELEFLEX,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,TORO CO,Deletion,standard,none,MSCI_Feb25_STPublicList.pdf,4
2025-02-01,2025-02-11,2025-02-28,USA,UNITED AIRLINES HOLDINGS,Addition,none,standard,MSCI_Feb25_STPublicList.pdf,4
2025-05-01,2025-05-13,2025-05-30,USA,1-800-FLOWERS.COM A,Addition,none,micro_cap,MSCI_May25_MicroPublicList.pdf,2
2025-05-01,2025-05-13,2025-05-30,USA,1-800-FLOWERS.COM A,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,AARDVARK THERAPEUTICS,Addition,none,micro_cap,MSCI_May25_MicroPublicList.pdf,2
2025-05-01,2025-05-13,2025-05-30,USA,ABACUS GLOBAL MGMT A,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ACCO BRANDS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ACUREN CORP,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ADVANTAGE SOLUTION A,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,AEON BIOPHARMA,Deletion,micro_cap,none,MSCI_May25_MicroPublicList.pdf,2
2025-05-01,2025-05-13,2025-05-30,USA,ALBEMARLE CORP,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ALBEMARLE CORP,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,ALLY FINANCIAL,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ALLY FINANCIAL,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,ALTIMMUNE,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,AMBAC FINANCIAL GRP,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,AMERICAN AXLE & MFG,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ANNEXON,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ARCTURUS THERAPEUTIC(US),Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ASSURANT,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ASSURANT,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,ASTERA LABS,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ASTRIA THERAPEUTICS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,ATHIRA PHARMA,Deletion,micro_cap,none,MSCI_May25_MicroPublicList.pdf,2
2025-05-01,2025-05-13,2025-05-30,USA,BIGCOMMERCE HOLDINGS 1,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,BIO-RAD LABORATORIES A,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,BIO-RAD LABORATORIES A,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,BIO-TECHNE CORP,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,BIO-TECHNE CORP,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,BURFORD CAP (US),Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CARGO THERAPEUTICS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CARMAX,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CARMAX,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,CHARGEPOINT HOLDINGS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CHIMERIX,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CLAROS MORTGAGE TRUST,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CLEAN ENERGY FUELS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CLEARFIELD,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CLEARWATER PAPER,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,COLUMBUS MCKINNON CORP,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CONDUENT,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,CONSTELLIUM SE (US),Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,DAYFORCE,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,DAYFORCE,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,DEFINITIVE HEALTHCARE A,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,DIGIMARC CORP,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EASTMAN CHEMICAL CO,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EASTMAN CHEMICAL CO,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,ENTRADA THERAPEUTICS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EPAM SYSTEMS,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EPAM SYSTEMS,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,ERASCA,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EVGO A,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EXACT SCIENCES CORP,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,EXACT SCIENCES CORP,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,EYEPOINT PHARMACEUTICALS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,FORTUNE BRANDS INNOV,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,FORTUNE BRANDS INNOV,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,FRANKLIN RESOURCES,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,FRANKLIN RESOURCES,Deletion,standard,none,MSCI_May25_STPublicList.pdf,3
2025-05-01,2025-05-13,2025-05-30,USA,GREEN DOT CORP A,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,GREEN PLAINS,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,GREENE COUNTY BANCORP,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,GROUPON,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,GUARDIAN PHARMACY SVCS A,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,HARBORONE BANCORP,Deletion,small_cap,none,MSCI_May25_SCPublicList.pdf,5
2025-05-01,2025-05-13,2025-05-30,USA,HOST HOTELS & RESORTS,Addition,none,small_cap,MSCI_May25_SCPublicList.pdf,5
