Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,flags
2024-05-01,2024-05-14,2024-05-31,USA,FTAI INFRASTRUCTURE,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,FUNKO A,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,GATOS SILVER,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,GENESCO,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,GENPREX,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,GLOBE LIFE,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,GOPRO A,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,HARROW,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,HASBRO,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,HEALTH CATALYST,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,HINGHAM INSTITUTION,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,HIRERIGHT HOLDINGS,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,HUT 8 (US),ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,IDEANOMICS,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,IHEARTMEDIA A,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,IROBOT CORP,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,JAMES RIVER GROUP HLDG,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,JAZZ PHARMACEUTICALS,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,KYVERNA THERAPEUTICS,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LAZARD,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LEAFLY HOLDINGS,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LEAR CORP,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LIBERTY BROADBAND A,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LIBERTY BROADBAND C,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LIBERTY GLOBAL A,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LIBERTY GLOBAL C,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LIBERTY SIRIUSXM A,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,LIBERTY SIRIUSXM C,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MAPLEBEAR,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MASTERCRAFT BOAT HLDGS,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MEDIFAST,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MICROSTRATEGY,PROMOTION,small_cap,standard,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MICROVISION,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MID PENN BANCORP,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MIDWESTONE FIN GRP (NEW),DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MIND MEDICINE,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MODIVCARE,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MOLECULAR TEMPLATES,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MONEYLION A,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,MUSTANG BIO,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,NEWAMSTERDAM PHARMA (US),ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,NURIX THERAPEUTICS,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,NUVATION BIO A,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,OCULAR THERAPEUTIX,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,OIL STATES INTERNATIONAL,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,ORIC PHARMACEUTICALS,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,PAM TRANSPORTATION SVCS,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,PERSPECTIVE THERAPEUTICS,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,PIEDMONT LITHIUM (US),DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,PRAXIS PRECISION MED,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,PULMONX,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,PURE STORAGE,PROMOTION,small_cap,standard,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,RAPT THERAPEUTICS,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,ROBERT HALF,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,ROOT A,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,RUMBLE A,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,RYVYL,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SABLE OFFSHORE,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SCRIPPS CO (E.W.) A,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SEELOS THERAPEUTICS,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SES AIA,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SHARECARE,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SHYFT GROUP (THE),DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SILK ROAD MEDICAL,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SIRIUS XM HOLDINGS,DEL,standard,none,MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SMARTFINANCIAL,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SPIRIT AIRLINES,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,STABILIS SOLUTIONS,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,STAR GROUP,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,STEM,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,STITCH FIX A,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,STOKE THERAPEUTICS,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,SUMMIT THERAPEUTICS (US),DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,TERAWULF,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,TERNS PHARMACEUTICALS,DEL,small_cap,none,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,TFF PHARMACEUTICALS,DEL,micro_cap,none,MSCI_May24_MicroPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,TUTOR PERINI,PROMOTION,micro_cap,small_cap,MSCI_May24_MicroPublicList.pdf;MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,UNIVERSAL TECHNICAL INST,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,VAIL RESORTS,DEMOTION,standard,small_cap,MSCI_May24_SCPublicList.pdf;MSCI_May24_STPublicList.pdf,
2024-05-01,2024-05-14,2024-05-31,USA,Y MABS THERAPEUTICS,ADD,none,small_cap,MSCI_May24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ABACUS LIFE INC,ADD,none,micro_cap,MSCI_Aug24_MicroPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ACCOLADE,DEMOTION,small_cap,micro_cap,MSCI_Aug24_MicroPublicList.pdf;MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ALAUNOS THERAPEUTICS,DEL,micro_cap,none,MSCI_Aug24_MicroPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ALTA EQUIPMENT GROUP,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ALX ONCOLOGY HLDGS,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,AMERICAN SUPERCONDUCTOR,PROMOTION,micro_cap,small_cap,MSCI_Aug24_MicroPublicList.pdf;MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,APPLIED DIGITAL,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ARBUTUS BIOPHARMA CORP,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,AST SPACEMOBILE A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ASTRIA THERAPEUTICS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ATN INTERNATIONAL,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,AVADEL PHARMACEUTICALS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,BIOMEA FUSION,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,BLEND LABS A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,BOWHEAD SPECIALTY HLDGS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,BURKE & HERBERT BNK & TR,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CABALETTA BIO,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CAESARS ENT INC,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CAREDX,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CENTURI HLDGS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CERENCE,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CHEGG,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CLEVELAND CLIFFS,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CLOVER HEALTH INV A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CONFLUENT A,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CORE SCIENTIFIC,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,CS DISCO,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,DAKTRONICS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ERASCA,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ETSY,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,FLUTTER ENTMT(US),ADD,none,standard,MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,FUELCELL ENERGY,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,GANNETT CO,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,GENEDX HOLDINGS A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,GIGACLOUD TECH (US),ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,GLOBAL BUSINESS TRAVEL A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,GRAFTECH INTL,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,HARROW,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,HILLEVAX INC,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,HUMACYTE A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,IBOTTA,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,JOHNSON OUTDOORS A,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,KYVERNA THERAPEUTICS,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,LATTICE SEMICONDUCTOR,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,LENDINGTREE INC A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,LEXICON PHARMACEUTICALS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,LIMBACH HOLDINGS,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,MACROGENICS,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,MILLER INDUSTRIES,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,MULTIPLAN A,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,NB BANCORP,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,NEVRO,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,NUSCALE POWER,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,OKLO A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ORASURE TECHNOLOGIES,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,PACS GROUP,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,PAGAYA TECH A (US),ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,PAYLOCITY HOLDING CORP,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,PULSE BIOSCIENCES,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,REDDIT A,ADD,none,small_cap,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,REPLIGEN CORP,DEMOTION,standard,small_cap,MSCI_Aug24_SCPublicList.pdf;MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,RESOURCES CONNECTION,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,SERITAGE GROWTH PPTYS A,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,SUNPOWER CORP A,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,TOURMALINE BIO,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,TTEC HOLDINGS,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,UIPATH A,DEL,standard,none,MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,UNITY SOFTWARE,DEL,standard,none,MSCI_Aug24_STPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,XPERI,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-08-01,2024-08-12,2024-08-30,USA,ZENTALIS PHARMACEUTICALS,DEL,small_cap,none,MSCI_Aug24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,3D SYSTEMS CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ABACUS LIFE INC,DEL,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ACTUATE THERAPEUTICS INC,ADD,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ADAPTIVE BIOTECHNOLOGIES,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ADVENT TECH HLDGS A,DEL,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ALLIENT,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ALPINE 4 HLDGS A,DEL,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ALUMIS,ADD,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,AMC NETWORKS A,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ANNEXON,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,APPLIED THERAPEUTICS,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ARRIVENT BIOPHARMA,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ARTIVA BIOTHERAPEUTICS,ADD,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,ASTERA LABS,ADD,none,small_cap,MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,AVEANNA HEALTHCARE HLDGS,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,B RILEY FINANCIAL,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,BATH & BODY WORKS,DEMOTION,standard,small_cap,MSCI_Nov24_SCPublicList.pdf;MSCI_Nov24_STPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,BERRY CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,BIOVENTUS,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,BIOVIE A,DEL,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CALIFORNIA BANCORP (NEW),ADD,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CALUMET,ADD,none,small_cap,MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CAPRICOR THERAPEUTICS,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CARVANA A,PROMOTION,small_cap,standard,MSCI_Nov24_SCPublicList.pdf;MSCI_Nov24_STPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CELSIUS HLDGS,DEMOTION,standard,small_cap,MSCI_Nov24_SCPublicList.pdf;MSCI_Nov24_STPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CHORD ENERGY CORP,DEMOTION,standard,small_cap,MSCI_Nov24_SCPublicList.pdf;MSCI_Nov24_STPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,COMMSCOPE HOLDING CO,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,COMPLETE SOLARIA,ADD,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,COMPOSECURE A,PROMOTION,micro_cap,small_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,COMSTOCK HOLDING A,ADD,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CONCENTRA GRP HLDGS,ADD,none,small_cap,MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,CRYOPORT,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
2024-11-01,2024-11-06,2024-11-25,USA,DENNY'S CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov24_MicroPublicList.pdf;MSCI_Nov24_SCPublicList.pdf,
